      0.00000000	       0.00000000	
      0.10000000	       0.04993753	
      0.20000000	       0.09950083	
      0.30000000	       0.14831882	
      0.40000000	       0.19602658	
      0.50000000	       0.24226846	
      0.60000000	       0.28670099	
      0.70000000	       0.32899574	
      0.80000000	       0.36884205	
      0.90000000	       0.40594955	
      1.00000000	       0.44005059	
      1.10000000	       0.47090239	
      1.20000000	       0.49828906	
      1.30000000	       0.52202325	
      1.40000000	       0.54194771	
      1.50000000	       0.55793651	
      1.60000000	       0.56989594	
      1.70000000	       0.57776523	
      1.80000000	       0.58151695	
      1.90000000	       0.58115707	
      2.00000000	       0.57672481	
      2.10000000	       0.56829214	
      2.20000000	       0.55596305	
      2.30000000	       0.53987253	
      2.40000000	       0.52018527	
      2.50000000	       0.49709410	
      2.60000000	       0.47081827	
      2.70000000	       0.44160138	
      2.80000000	       0.40970925	
      2.90000000	       0.37542748	
      3.00000000	       0.33905896	
      3.10000000	       0.30092113	
      3.20000000	       0.26134325	
      3.30000000	       0.22066345	
      3.40000000	       0.17922585	
      3.50000000	       0.13737753	
      3.60000000	       0.09546555	
      3.70000000	       0.05383399	
      3.80000000	       0.01282100	
      3.90000000	      -0.02724404	
      4.00000000	      -0.06604333	
      4.10000000	      -0.10327326	
      4.20000000	      -0.13864694	
      4.30000000	      -0.17189656	
      4.40000000	      -0.20277552	
      4.50000000	      -0.23106043	
      4.60000000	      -0.25655284	
      4.70000000	      -0.27908074	
      4.80000000	      -0.29849986	
      4.90000000	      -0.31469467	
      5.00000000	      -0.32757914	
      5.10000000	      -0.33709720	
      5.20000000	      -0.34322301	
      5.30000000	      -0.34596083	
      5.40000000	      -0.34534479	
      5.50000000	      -0.34143822	
      5.60000000	      -0.33433284	
      5.70000000	      -0.32414768	
      5.80000000	      -0.31102774	
      5.90000000	      -0.29514244	
      6.00000000	      -0.27668386	
      6.10000000	      -0.25586477	
      6.20000000	      -0.23291657	
      6.30000000	      -0.20808694	
      6.40000000	      -0.18163751	
      6.50000000	      -0.15384130	
      6.60000000	      -0.12498017	
      6.70000000	      -0.09534212	
      6.80000000	      -0.06521866	
      6.90000000	      -0.03490210	
      7.00000000	      -0.00468282	
      7.10000000	       0.02515327	
      7.20000000	       0.05432742	
      7.30000000	       0.08257043	
      7.40000000	       0.10962509	
      7.50000000	       0.13524843	
      7.60000000	       0.15921377	
      7.70000000	       0.18131272	
      7.80000000	       0.20135687	
      7.90000000	       0.21917940	
      8.00000000	       0.23463635	
      8.10000000	       0.24760777	
      8.20000000	       0.25799860	
      8.30000000	       0.26573930	
      8.40000000	       0.27078627	
      8.50000000	       0.27312196	
      8.60000000	       0.27275484	
      8.70000000	       0.26971902	
      8.80000000	       0.26407370	
      8.90000000	       0.25590237	
      9.00000000	       0.24531179	
      9.10000000	       0.23243075	
      9.20000000	       0.21740865	
      9.30000000	       0.20041393	
      9.40000000	       0.18163220	
      9.50000000	       0.16126443	
      9.60000000	       0.13952481	
      9.70000000	       0.11663865	
      9.80000000	       0.09284009	
      9.90000000	       0.06836983	
     10.00000000	       0.04347275	
     10.10000000	       0.01839552	
     10.20000000	      -0.00661574	
     10.30000000	      -0.03131783	
     10.40000000	      -0.05547276	
     10.50000000	      -0.07885001	
     10.60000000	      -0.10122866	
     10.70000000	      -0.12239942	
     10.80000000	      -0.14216657	
     10.90000000	      -0.16034969	
     11.00000000	      -0.17678530	
     11.10000000	      -0.19132829	
     11.20000000	      -0.20385315	
     11.30000000	      -0.21425503	
     11.40000000	      -0.22245059	
     11.50000000	      -0.22837862	
     11.60000000	      -0.23200047	
     11.70000000	      -0.23330024	
     11.80000000	      -0.23228473	
     11.90000000	      -0.22898325	
     12.00000000	      -0.22344710	
     12.10000000	      -0.21574897	
     12.20000000	      -0.20598202	
     12.30000000	      -0.19425885	
     12.40000000	      -0.18071025	
     12.50000000	      -0.16548380	
     12.60000000	      -0.14874234	
     12.70000000	      -0.13066223	
     12.80000000	      -0.11143156	
     12.90000000	      -0.09124825	
     13.00000000	      -0.07031805	
     13.10000000	      -0.04885247	
     13.20000000	      -0.02706670	
     13.30000000	      -0.00517748	
     13.40000000	       0.01659902	
     13.50000000	       0.03804929	
     13.60000000	       0.05896456	
     13.70000000	       0.07914277	
     13.80000000	       0.09839052	
     13.90000000	       0.11652489	
     14.00000000	       0.13337515	
     14.10000000	       0.14878435	
     14.20000000	       0.16261073	
     14.30000000	       0.17472905	
     14.40000000	       0.18503166	
     14.50000000	       0.19342946	
     14.60000000	       0.19985265	
     14.70000000	       0.20425127	
     14.80000000	       0.20659557	
     14.90000000	       0.20687617	
     15.00000000	       0.20510404	
     15.10000000	       0.20131022	
     15.20000000	       0.19554544	
     15.30000000	       0.18787945	
     15.40000000	       0.17840027	
     15.50000000	       0.16721318	
     15.60000000	       0.15443959	
     15.70000000	       0.14021575	
     15.80000000	       0.12469133	
     15.90000000	       0.10802789	
     16.00000000	       0.09039718	
     16.10000000	       0.07197942	
     16.20000000	       0.05296150	
     16.30000000	       0.03353508	
     16.40000000	       0.01389468	
     16.50000000	      -0.00576421	
     16.60000000	      -0.02524711	
     16.70000000	      -0.04436240	
     16.80000000	      -0.06292322	
     16.90000000	      -0.08074925	
     17.00000000	      -0.09766849	
     17.10000000	      -0.11351885	
     17.20000000	      -0.12814971	
     17.30000000	      -0.14142334	
     17.40000000	      -0.15321618	
     17.50000000	      -0.16341997	
     17.60000000	      -0.17194274	
     17.70000000	      -0.17870962	
     17.80000000	      -0.18366347	
     17.90000000	      -0.18676537	
     18.00000000	      -0.18799489	
     18.10000000	      -0.18735018	
     18.20000000	      -0.18484794	
     18.30000000	      -0.18052307	
     18.40000000	      -0.17442833	
     18.50000000	      -0.16663364	
     18.60000000	      -0.15722535	
     18.70000000	      -0.14630530	
     18.80000000	      -0.13398972	
     18.90000000	      -0.12040801	
     19.00000000	      -0.10570143	
     19.10000000	      -0.09002160	
     19.20000000	      -0.07352899	
     19.30000000	      -0.05639127	
     19.40000000	      -0.03878164	
     19.50000000	      -0.02087707	
     19.60000000	      -0.00285657	
     19.70000000	       0.01510061	
     19.80000000	       0.03281676	
     19.90000000	       0.05011742	
