      0.00000000	       1.00000000	
      0.10000000	       0.99750156	
      0.20000000	       0.99002497	
      0.30000000	       0.97762625	
      0.40000000	       0.96039823	
      0.50000000	       0.93846981	
      0.60000000	       0.91200486	
      0.70000000	       0.88120089	
      0.80000000	       0.84628735	
      0.90000000	       0.80752380	
      1.00000000	       0.76519769	
      1.10000000	       0.71962202	
      1.20000000	       0.67113274	
      1.30000000	       0.62008599	
      1.40000000	       0.56685512	
      1.50000000	       0.51182767	
      1.60000000	       0.45540217	
      1.70000000	       0.39798486	
      1.80000000	       0.33998641	
      1.90000000	       0.28181856	
      2.00000000	       0.22389078	
      2.10000000	       0.16660698	
      2.20000000	       0.11036227	
      2.30000000	       0.05553978	
      2.40000000	       0.00250768	
      2.50000000	      -0.04838378	
      2.60000000	      -0.09680495	
      2.70000000	      -0.14244937	
      2.80000000	      -0.18503603	
      2.90000000	      -0.22431155	
      3.00000000	      -0.26005195	
      3.10000000	      -0.29206435	
      3.20000000	      -0.32018817	
      3.30000000	      -0.34429626	
      3.40000000	      -0.36429560	
      3.50000000	      -0.38012774	
      3.60000000	      -0.39176898	
      3.70000000	      -0.39923020	
      3.80000000	      -0.40255641	
      3.90000000	      -0.40182601	
      4.00000000	      -0.39714981	
      4.10000000	      -0.38866968	
      4.20000000	      -0.37655705	
      4.30000000	      -0.36101112	
      4.40000000	      -0.34225679	
      4.50000000	      -0.32054251	
      4.60000000	      -0.29613782	
      4.70000000	      -0.26933079	
      4.80000000	      -0.24042533	
      4.90000000	      -0.20973833	
      5.00000000	      -0.17759677	
      5.10000000	      -0.14433475	
      5.20000000	      -0.11029044	
      5.30000000	      -0.07580311	
      5.40000000	      -0.04121010	
      5.50000000	      -0.00684387	
      5.60000000	       0.02697088	
      5.70000000	       0.05992001	
      5.80000000	       0.09170257	
      5.90000000	       0.12203335	
      6.00000000	       0.15064526	
      6.10000000	       0.17729142	
      6.20000000	       0.20174722	
      6.30000000	       0.22381201	
      6.40000000	       0.24331060	
      6.50000000	       0.26009461	
      6.60000000	       0.27404336	
      6.70000000	       0.28506474	
      6.80000000	       0.29309560	
      6.90000000	       0.29810204	
      7.00000000	       0.30007927	
      7.10000000	       0.29905138	
      7.20000000	       0.29507069	
      7.30000000	       0.28821695	
      7.40000000	       0.27859623	
      7.50000000	       0.26633966	
      7.60000000	       0.25160183	
      7.70000000	       0.23455914	
      7.80000000	       0.21540781	
      7.90000000	       0.19436184	
      8.00000000	       0.17165081	
      8.10000000	       0.14751745	
      8.20000000	       0.12221530	
      8.30000000	       0.09600610	
      8.40000000	       0.06915726	
      8.50000000	       0.04193925	
      8.60000000	       0.01462299	
      8.70000000	      -0.01252273	
      8.80000000	      -0.03923380	
      8.90000000	      -0.06525325	
      9.00000000	      -0.09033361	
      9.10000000	      -0.11423923	
      9.20000000	      -0.13674837	
      9.30000000	      -0.15765519	
      9.40000000	      -0.17677157	
      9.50000000	      -0.19392875	
      9.60000000	      -0.20897872	
      9.70000000	      -0.22179548	
      9.80000000	      -0.23227603	
      9.90000000	      -0.24034111	
     10.00000000	      -0.24593576	
     10.10000000	      -0.24902965	
     10.20000000	      -0.24961707	
     10.30000000	      -0.24771681	
     10.40000000	      -0.24337175	
     10.50000000	      -0.23664819	
     10.60000000	      -0.22763505	
     10.70000000	      -0.21644274	
     10.80000000	      -0.20320197	
     10.90000000	      -0.18806225	
     11.00000000	      -0.17119030	
     11.10000000	      -0.15276830	
     11.20000000	      -0.13299194	
     11.30000000	      -0.11206846	
     11.40000000	      -0.09021450	
     11.50000000	      -0.06765395	
     11.60000000	      -0.04461567	
     11.70000000	      -0.02133128	
     11.80000000	       0.00196717	
     11.90000000	       0.02504944	
     12.00000000	       0.04768931	
     12.10000000	       0.06966677	
     12.20000000	       0.09077012	
     12.30000000	       0.11079795	
     12.40000000	       0.12956103	
     12.50000000	       0.14688405	
     12.60000000	       0.16260727	
     12.70000000	       0.17658789	
     12.80000000	       0.18870135	
     12.90000000	       0.19884244	
     13.00000000	       0.20692610	
     13.10000000	       0.21288820	
     13.20000000	       0.21668592	
     13.30000000	       0.21829809	
     13.40000000	       0.21772518	
     13.50000000	       0.21498917	
     13.60000000	       0.21013316	
     13.70000000	       0.20322083	
     13.80000000	       0.19433564	
     13.90000000	       0.18357986	
     14.00000000	       0.17107348	
     14.10000000	       0.15695288	
     14.20000000	       0.14136938	
     14.30000000	       0.12448769	
     14.40000000	       0.10648412	
     14.50000000	       0.08754487	
     14.60000000	       0.06786407	
     14.70000000	       0.04764185	
     14.80000000	       0.02708231	
     14.90000000	       0.00639154	
     15.00000000	      -0.01422447	
     15.10000000	      -0.03456185	
     15.20000000	      -0.05442080	
     15.30000000	      -0.07360754	
     15.40000000	      -0.09193623	
     15.50000000	      -0.10923065	
     15.60000000	      -0.12532596	
     15.70000000	      -0.14007021	
     15.80000000	      -0.15332575	
     15.90000000	      -0.16497050	
     16.00000000	      -0.17489907	
     16.10000000	      -0.18302369	
     16.20000000	      -0.18927495	
     16.30000000	      -0.19360237	
     16.40000000	      -0.19597483	
     16.50000000	      -0.19638069	
     16.60000000	      -0.19482786	
     16.70000000	      -0.19134353	
     16.80000000	      -0.18597387	
     16.90000000	      -0.17878339	
     17.00000000	      -0.16985425	
     17.10000000	      -0.15928533	
     17.20000000	      -0.14719115	
     17.30000000	      -0.13370065	
     17.40000000	      -0.11895586	
     17.50000000	      -0.10311040	
     17.60000000	      -0.08632792	
     17.70000000	      -0.06878040	
     17.80000000	      -0.05064645	
     17.90000000	      -0.03210946	
     18.00000000	      -0.01335581	
     18.10000000	       0.00542702	
     18.20000000	       0.02405229	
     18.30000000	       0.04233584	
     18.40000000	       0.06009789	
     18.50000000	       0.07716482	
     18.60000000	       0.09337082	
     18.70000000	       0.10855948	
     18.80000000	       0.12258534	
     18.90000000	       0.13531521	
     19.00000000	       0.14662944	
     19.10000000	       0.15642305	
     19.20000000	       0.16460666	
     19.30000000	       0.17110733	
     19.40000000	       0.17586918	
     19.50000000	       0.17885383	
     19.60000000	       0.18004073	
     19.70000000	       0.17942725	
     19.80000000	       0.17702864	
     19.90000000	       0.17287776	
